"file","simulator","run_id","sparsity_label","depth_label","dropout","separability","recomputed_zero_frac","sparsity_zscore","sparsity_flag","mean_umi_per_cell","depth_zscore","depth_flag","mean_abs_log2fc","separability_flag","overall_flag"
"data/simulated/sce/scdesign3/scdesign3_sce_run_00036.rds","scdesign3",36,0.7,"2000","high","low",0.9154,-0.492795802147913,FALSE,1213.035,0.680312783458856,FALSE,0.174365846955657,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00037.rds","scdesign3",37,0.8,"2000","high","low",0.927535,-0.660725487198133,FALSE,1023.995,0.48669124968277,FALSE,0.174365846955657,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00038.rds","scdesign3",38,0.9,"2000","high","low",0.9452175,-0.400515500131743,FALSE,783.365,0.57620952293677,FALSE,0.174365846955657,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00039.rds","scdesign3",39,0.95,"2000","high","low",0.9620525,-0.406789681916267,FALSE,540.205,0.468417094808511,FALSE,0.174365846955657,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00040.rds","scdesign3",40,0.98,"2000","high","low",0.978705,-0.636397216222449,FALSE,318.7,1.69722463680748,FALSE,0.174365846955657,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00041.rds","scdesign3",41,0.7,"10000","high","low",0.9166975,0.164430792408226,FALSE,5818.625,-0.236061429450148,FALSE,0.410431694130401,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00042.rds","scdesign3",42,0.8,"10000","high","low",0.9288075,0.0592939378989603,FALSE,4925.41,-0.233929227418861,FALSE,0.410431694130401,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00043.rds","scdesign3",43,0.9,"10000","high","low",0.9464525,0.473894074049676,FALSE,3700.585,-0.482984903102231,FALSE,0.410431694130401,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00044.rds","scdesign3",44,0.95,"10000","high","low",0.962175,-0.0325459648873928,FALSE,2572.955,-0.464502060212952,FALSE,0.410431694130401,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00045.rds","scdesign3",45,0.98,"10000","high","low",0.97906,0.0723134376522976,FALSE,1413.495,-0.644309121485576,FALSE,0.410431694130401,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00046.rds","scdesign3",46,0.7,"500","none","medium",0.9495875,0.247484865594168,FALSE,389.315,-0.948973854604963,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00047.rds","scdesign3",47,0.8,"500","none","medium",0.957545,0.37932971200627,FALSE,327.66,-1.0795069946598,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00048.rds","scdesign3",48,0.9,"500","none","medium",0.9673875,0.323334559306552,FALSE,252.16,-0.949149430625293,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00049.rds","scdesign3",49,0.95,"500","none","medium",0.9773225,0.246998160116348,FALSE,175.12,-0.935788313153564,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00050.rds","scdesign3",50,0.98,"500","none","medium",0.9872775,0.113399392936431,FALSE,98.63,-0.625885059633582,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00051.rds","scdesign3",51,0.7,"2000","none","medium",0.8736725,2.18848979558182,FALSE,1767.04,-2.23391072357246,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00052.rds","scdesign3",52,0.8,"2000","none","medium",0.8922425,2.11884087752959,FALSE,1506.665,-2.18140965398373,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00053.rds","scdesign3",53,0.9,"2000","none","medium",0.9181225,2.23598892160165,FALSE,1147.44,-2.1644312028881,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00054.rds","scdesign3",54,0.95,"2000","none","medium",0.94288,2.06699143243525,FALSE,789.935,-2.14620033787284,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00055.rds","scdesign3",55,0.98,"2000","none","medium",0.9680725,2.08087602749943,FALSE,448.695,-1.96784584263237,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00056.rds","scdesign3",56,0.7,"10000","none","medium",0.8649475,0.87977917762409,FALSE,9426.205,-0.5191771978816,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00057.rds","scdesign3",57,0.8,"10000","none","medium",0.88559,0.951305484946481,FALSE,7937.315,-0.629536501604544,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00058.rds","scdesign3",58,0.9,"10000","none","medium",0.9123875,0.921885250426331,FALSE,6164.22,-0.472647272221229,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00059.rds","scdesign3",59,0.95,"10000","none","medium",0.93958,0.985469568626194,FALSE,4278.06,-0.438520674532264,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00060.rds","scdesign3",60,0.98,"10000","none","medium",0.9662,0.834548559252039,FALSE,2333.01,-0.587819820993204,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00061.rds","scdesign3",61,0.7,"500","low","medium",0.95457,0.217005005189739,FALSE,347.275,-1.0907892646421,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00062.rds","scdesign3",62,0.8,"500","low","medium",0.96134,0.216079918383924,FALSE,300.845,-0.765187832467719,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00063.rds","scdesign3",63,0.9,"500","low","medium",0.9705825,0.284674673040811,FALSE,229.615,-0.802067620130026,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00064.rds","scdesign3",64,0.95,"500","low","medium",0.979555,0.217011470506004,FALSE,157.9,-0.82146628446664,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00065.rds","scdesign3",65,0.98,"500","low","medium",0.9886,0.215592329057133,FALSE,88.88,-0.6077451093398,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00066.rds","scdesign3",66,0.7,"2000","low","medium",0.88623,2.1787037935201,FALSE,1598.215,-2.12788363042742,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00067.rds","scdesign3",67,0.8,"2000","low","medium",0.9032525,2.18261298507656,FALSE,1361.15,-2.19452965542439,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00068.rds","scdesign3",68,0.9,"2000","low","medium",0.9259375,2.13962110783134,FALSE,1041.505,-2.15923781779679,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00069.rds","scdesign3",69,0.95,"2000","low","medium",0.9489775,2.24760552813078,FALSE,726.02,-2.06922790563424,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00070.rds","scdesign3",70,0.98,"2000","low","medium",0.9714375,2.09762436924521,FALSE,398.375,-2.35217707713345,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00071.rds","scdesign3",71,0.7,"10000","low","medium",0.8787475,0.935172347476111,FALSE,8439.695,-0.668494337373998,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00072.rds","scdesign3",72,0.8,"10000","low","medium",0.8969125,0.938892130971179,FALSE,7160.555,-0.734339359846927,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00073.rds","scdesign3",73,0.9,"10000","low","medium",0.9211225,0.872398897277075,FALSE,5576.585,-0.368502955535979,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00074.rds","scdesign3",74,0.95,"10000","low","medium",0.944955,0.688930059366687,FALSE,3781.06,-0.433394537235717,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00075.rds","scdesign3",75,0.98,"10000","low","medium",0.969495,0.83599242130212,FALSE,2160.37,-0.302959483568992,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00076.rds","scdesign3",76,0.7,"500","high","medium",0.9696075,0.163877839095608,FALSE,236.415,-0.7353139544155,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00077.rds","scdesign3",77,0.8,"500","high","medium",0.9744775,0.367538636930794,FALSE,199.37,-0.878349663002345,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00078.rds","scdesign3",78,0.9,"500","high","medium",0.98012,0.0737136708850813,FALSE,151.385,-0.877501016796715,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00079.rds","scdesign3",79,0.95,"500","high","medium",0.986335,0.159635705056307,FALSE,108.995,-0.262014011904166,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00080.rds","scdesign3",80,0.98,"500","high","medium",0.99243,0.211099246590566,FALSE,57.795,-0.862953083790748,FALSE,0.0835167283720214,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00081.rds","scdesign3",81,0.7,"2000","high","medium",0.9242825,2.21609969726261,FALSE,1048.36,-2.29117977957596,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00082.rds","scdesign3",82,0.8,"2000","high","medium",0.935275,2.12160914018634,FALSE,896.935,-2.2173662918189,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00083.rds","scdesign3",83,0.9,"2000","high","medium",0.950215,1.96786456497929,FALSE,694.36,-2.093621375628,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00084.rds","scdesign3",84,0.95,"2000","high","medium",0.9661475,2.27725999979837,FALSE,465.04,-2.7889252496486,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00085.rds","scdesign3",85,0.98,"2000","high","medium",0.98119,2.27845016263244,FALSE,262.715,-2.18384663425224,FALSE,0.252166489337209,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00086.rds","scdesign3",86,0.7,"10000","high","medium",0.9195275,1.01907257363609,FALSE,5687.515,-0.429963452450824,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00087.rds","scdesign3",87,0.8,"10000","high","medium",0.9310025,0.866119448580401,FALSE,4799.79,-0.447449740079104,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00088.rds","scdesign3",88,0.9,"10000","high","medium",0.947035,0.752900065123627,FALSE,3708.81,-0.45507411064013,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00089.rds","scdesign3",89,0.95,"10000","high","medium",0.9636325,0.940259508307381,FALSE,2491.45,-1.02665782261617,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00090.rds","scdesign3",90,0.98,"10000","high","medium",0.9795075,0.644738822853063,FALSE,1430.97,-0.401671265109985,FALSE,0.605645942284043,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00091.rds","scdesign3",91,0.7,"500","none","high",0.943165,-1.69318902303301,FALSE,444.97,1.66645285089516,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00092.rds","scdesign3",92,0.8,"500","none","high",0.95172,-1.68391270117455,FALSE,377.765,1.55390794268891,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00093.rds","scdesign3",93,0.9,"500","none","high",0.9630525,-1.7106618599565,FALSE,287.515,1.49164365765324,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00094.rds","scdesign3",94,0.95,"500","none","high",0.9745325,-1.64160745804765,FALSE,201.24,1.77704066253068,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00095.rds","scdesign3",95,0.98,"500","none","high",0.986115,-1.2629254171082,FALSE,107.865,1.09296729475401,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00096.rds","scdesign3",96,0.7,"2000","none","high",0.85907,-0.475841387069459,FALSE,1926.815,-0.394248389026382,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00097.rds","scdesign3",97,0.8,"2000","none","high",0.8801925,-0.483347288155831,FALSE,1648.83,-0.249918412023641,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00098.rds","scdesign3",98,0.9,"2000","none","high",0.908505,-0.439985791327055,FALSE,1241,-0.597054701591148,FALSE,0.31081181866246,FALSE,FALSE
