"source","run_id","method","status","subspace_recovery_score_samegenes","grassmann_distance_samegenes","n_genes_used_samegenes","subspace_recovery_score","grassmann_distance","recovery_score_delta"
"scdesign3",196,"pca_libnorm","ok",0.644471650409189,1.03275604513962,2000,0.644471650409189,1.03275604513962,-4.44089209850063e-16
"scdesign3",196,"pca_log","ok",0.296028870021949,1.45324237136623,2000,0.296028870021949,1.45324237136623,1.66533453693773e-16
"scdesign3",196,"pca_raw","ok",0.375747350966585,1.36848746691384,2000,0.375747350966584,1.36848746691384,6.10622663543836e-16
"scdesign3",196,"pca_shiftedlog","ok",0.569138630902199,1.1369186898338,2000,0.5691386309022,1.1369186898338,-7.7715611723761e-16
"scdesign3",197,"pca_libnorm","ok",0.385113110738952,1.35818285506155,2000,0.385113110738952,1.35818285506155,-2.77555756156289e-16
"scdesign3",197,"pca_log","ok",0.306486345765832,1.44240804306635,2000,0.306486345765832,1.44240804306635,-2.22044604925031e-16
"scdesign3",197,"pca_raw","ok",0.360468614567679,1.38513326301008,2000,0.360468614567679,1.38513326301008,0
"scdesign3",197,"pca_shiftedlog","ok",0.555378797550152,1.15493013093847,2000,0.555378797550152,1.15493013093847,2.22044604925031e-16
"scdesign3",198,"pca_libnorm","ok",0.323591620328515,1.42450873602602,2000,0.323591620328515,1.42450873602602,4.44089209850063e-16
"scdesign3",198,"pca_log","ok",0.382191956520995,1.36140520435211,2000,0.382191956520995,1.36140520435211,-1.66533453693773e-16
"scdesign3",198,"pca_raw","ok",0.354571926631978,1.39150430114465,2000,0.354571926631978,1.39150430114465,1.66533453693773e-16
"scdesign3",198,"pca_shiftedlog","ok",0.367273246650968,1.37774462802331,2000,0.367273246650968,1.37774462802331,1.11022302462516e-16
"scdesign3",199,"pca_libnorm","ok",0.153731971113297,1.59336250949372,2000,0.153731971113297,1.59336250949372,-3.05311331771918e-16
"scdesign3",199,"pca_log","ok",0.241719983680887,1.50825728871348,2000,0.241719983680888,1.50825728871348,-5.82867087928207e-16
"scdesign3",199,"pca_raw","ok",0.35289944085438,1.39330602433093,2000,0.35289944085438,1.39330602433093,2.77555756156289e-16
"scdesign3",199,"pca_shiftedlog","ok",0.180255928021486,1.56819393441485,2000,0.180255928021486,1.56819393441486,-5.55111512312578e-17
"scdesign3",200,"pca_libnorm","ok",0.116668400072143,1.62788046237541,2000,0.116668400072143,1.62788046237541,3.88578058618805e-16
"scdesign3",200,"pca_log","ok",0.0801432191559219,1.66119545584866,2000,0.080143219155922,1.66119545584866,-1.38777878078145e-16
"scdesign3",200,"pca_raw","ok",0.345020336301425,1.40176281556322,2000,0.345020336301425,1.40176281556322,4.9960036108132e-16
"scdesign3",200,"pca_shiftedlog","ok",0.0998608201575905,1.64329472083593,2000,0.0998608201575906,1.64329472083593,-5.55111512312578e-17
"scdesign3",201,"pca_libnorm","ok",0.681723693831293,0.977153477456905,2000,0.681723693831293,0.977153477456904,-3.33066907387547e-16
"scdesign3",201,"pca_log","ok",0.244541835022336,1.50544827042745,2000,0.244541835022336,1.50544827042745,3.05311331771918e-16
"scdesign3",201,"pca_raw","ok",0.57007053365808,1.13568851320499,2000,0.570070533658081,1.13568851320499,-8.88178419700125e-16
"scdesign3",201,"pca_shiftedlog","ok",0.469263831593686,1.2618274466895,2000,0.469263831593686,1.2618274466895,0
"scdesign3",202,"pca_libnorm","ok",0.519486546051317,1.20064164589025,2000,0.519486546051317,1.20064164589025,1.11022302462516e-16
"scdesign3",202,"pca_log","ok",0.311963046049777,1.43670138228188,2000,0.311963046049777,1.43670138228188,2.22044604925031e-16
"scdesign3",202,"pca_raw","ok",0.544638692965306,1.16879592791218,2000,0.544638692965306,1.16879592791218,-2.22044604925031e-16
"scdesign3",202,"pca_shiftedlog","ok",0.512574278781585,1.20924652724548,2000,0.512574278781584,1.20924652724548,5.55111512312578e-16
"scdesign3",203,"pca_libnorm","ok",0.259228419227003,1.49074301686072,2000,0.259228419227004,1.49074301686072,-7.7715611723761e-16
"scdesign3",203,"pca_log","ok",0.309220055849636,1.43956237532491,2000,0.309220055849637,1.43956237532491,-7.7715611723761e-16
"scdesign3",203,"pca_raw","ok",0.381012180680613,1.36270446464307,2000,0.381012180680614,1.36270446464307,-6.10622663543836e-16
"scdesign3",203,"pca_shiftedlog","ok",0.347080967375264,1.39955603598934,2000,0.347080967375265,1.39955603598934,-6.10622663543836e-16
"scdesign3",204,"pca_libnorm","ok",0.164651504058152,1.58304942684224,2000,0.164651504058152,1.58304942684224,-8.32667268468867e-17
"scdesign3",204,"pca_log","ok",0.138013628652185,1.60809176169877,2000,0.138013628652185,1.60809176169877,4.9960036108132e-16
"scdesign3",204,"pca_raw","ok",0.369494449436598,1.37532419875832,2000,0.369494449436598,1.37532419875832,0
"scdesign3",204,"pca_shiftedlog","ok",0.139816157574559,1.60640951418881,2000,0.139816157574559,1.60640951418881,8.32667268468867e-17
"scdesign3",205,"pca_libnorm","ok",0.13895159353204,1.60721660624941,2000,0.13895159353204,1.60721660624941,-1.11022302462516e-16
"scdesign3",205,"pca_log","ok",0.0861343609120458,1.65577683196253,2000,0.086134360912046,1.65577683196253,-2.4980018054066e-16
"scdesign3",205,"pca_raw","ok",0.36453173616851,1.38072618266421,2000,0.36453173616851,1.38072618266421,-1.66533453693773e-16
"scdesign3",205,"pca_shiftedlog","ok",0.121724156793204,1.62321518278397,2000,0.121724156793204,1.62321518278397,-6.93889390390723e-17
"scdesign3",206,"pca_libnorm","ok",0.614428435984127,1.07550671408765,2000,0.614428435984127,1.07550671408765,4.44089209850063e-16
"scdesign3",206,"pca_log","ok",0.274227759014323,1.47557335397364,2000,0.274227759014323,1.47557335397364,5.55111512312578e-17
"scdesign3",206,"pca_raw","ok",0.574854589029475,1.12935212972375,2000,0.574854589029475,1.12935212972375,1.11022302462516e-16
"scdesign3",206,"pca_shiftedlog","ok",0.43270010704413,1.30456877122964,2000,0.432700107044129,1.30456877122964,6.66133814775094e-16
"scdesign3",207,"pca_libnorm","ok",0.475247543774283,1.25469413351508,2000,0.475247543774283,1.25469413351508,2.77555756156289e-16
"scdesign3",207,"pca_log","ok",0.353076597050129,1.39311528914502,2000,0.35307659705013,1.39311528914502,-7.21644966006352e-16
"scdesign3",207,"pca_raw","ok",0.455205455730184,1.27843014389111,2000,0.455205455730184,1.27843014389111,1.66533453693773e-16
"scdesign3",207,"pca_shiftedlog","ok",0.492321816033346,1.23411286027655,2000,0.492321816033347,1.23411286027655,-7.21644966006352e-16
"scdesign3",208,"pca_libnorm","ok",0.281398294549765,1.46826602369962,2000,0.281398294549765,1.46826602369962,-2.22044604925031e-16
"scdesign3",208,"pca_log","ok",0.167452304758895,1.58039333259898,2000,0.167452304758894,1.58039333259898,1.27675647831893e-15
"scdesign3",208,"pca_raw","ok",0.44811973881178,1.28671705652978,2000,0.44811973881178,1.28671705652978,1.66533453693773e-16
"scdesign3",208,"pca_shiftedlog","ok",0.279298798602583,1.47040933219027,2000,0.279298798602584,1.47040933219027,-7.7715611723761e-16
"scdesign3",209,"pca_libnorm","ok",0.130304527444663,1.61526667075936,2000,0.130304527444663,1.61526667075936,-2.22044604925031e-16
"scdesign3",209,"pca_log","ok",0.0726584552853399,1.66794023698212,2000,0.0726584552853399,1.66794023698212,-1.38777878078145e-17
"scdesign3",209,"pca_raw","ok",0.442718951936598,1.29299773557041,2000,0.442718951936598,1.29299773557041,-1.11022302462516e-16
"scdesign3",209,"pca_shiftedlog","ok",0.0866542073907841,1.65530582607192,2000,0.0866542073907842,1.65530582607192,-1.11022302462516e-16
"scdesign3",210,"pca_libnorm","ok",0.0963448383920739,1.64650098233307,2000,0.0963448383920738,1.64650098233307,1.2490009027033e-16
"scdesign3",210,"pca_log","ok",0.0451477819998098,1.69250011935024,2000,0.04514778199981,1.69250011935024,-2.0122792321331e-16
"scdesign3",210,"pca_raw","ok",0.323550157305845,1.42455239569574,2000,0.323550157305845,1.42455239569574,-2.22044604925031e-16
"scdesign3",210,"pca_shiftedlog","ok",0.0730070100908664,1.66762674772486,2000,0.0730070100908665,1.66762674772486,-1.52655665885959e-16
"scdesign3",241,"pca_libnorm","ok",0.666597392441836,1.15482051862298,2000,0.666597392441836,1.15482051862298,4.44089209850063e-16
"scdesign3",241,"pca_log","ok",0.33746773571915,1.62792169870771,2000,0.33746773571915,1.62792169870771,-3.88578058618805e-16
"scdesign3",241,"pca_raw","ok",0.518060692135534,1.38843697424761,2000,0.518060692135534,1.38843697424761,0
"scdesign3",241,"pca_shiftedlog","ok",0.596914767095522,1.26977987526103,2000,0.596914767095522,1.26977987526103,-2.22044604925031e-16
"scdesign3",242,"pca_libnorm","ok",0.499309614736103,1.41518957777945,2000,0.499309614736103,1.41518957777945,-2.22044604925031e-16
"scdesign3",242,"pca_log","ok",0.334526440333055,1.63153125580474,2000,0.334526440333055,1.63153125580474,-1.66533453693773e-16
"scdesign3",242,"pca_raw","ok",0.496623342217727,1.41898084241088,2000,0.496623342217726,1.41898084241088,6.10622663543836e-16
"scdesign3",242,"pca_shiftedlog","ok",0.580996081962129,1.29461023947422,2000,0.580996081962129,1.29461023947422,-2.22044604925031e-16
"scdesign3",243,"pca_libnorm","ok",0.316254433535115,1.65377817915812,2000,0.316254433535115,1.65377817915812,-4.44089209850063e-16
"scdesign3",243,"pca_log","ok",0.285450642211415,1.6906204278768,2000,0.285450642211414,1.6906204278768,8.88178419700125e-16
"scdesign3",243,"pca_raw","ok",0.487346229760717,1.43199688580567,2000,0.487346229760716,1.43199688580567,7.7715611723761e-16
"scdesign3",243,"pca_shiftedlog","ok",0.286026915733137,1.68993856014574,2000,0.286026915733137,1.68993856014574,-2.22044604925031e-16
"scdesign3",244,"pca_libnorm","ok",0.307797842888651,1.66397374632096,2000,0.307797842888651,1.66397374632095,4.44089209850063e-16
"scdesign3",244,"pca_log","ok",0.173208734412237,1.81856126164368,2000,0.173208734412238,1.81856126164368,-7.7715611723761e-16
"scdesign3",244,"pca_raw","ok",0.47251474226516,1.45256360650381,2000,0.47251474226516,1.45256360650381,-2.77555756156289e-16
"scdesign3",244,"pca_shiftedlog","ok",0.277377285859683,1.7001443634472,2000,0.277377285859683,1.7001443634472,-1.66533453693773e-16
"scdesign3",245,"pca_libnorm","ok",0.253334412694981,1.72819627045659,2000,0.253334412694981,1.72819627045659,-5.55111512312578e-17
"scdesign3",245,"pca_log","ok",0.125761933964511,1.87001397431729,2000,0.125761933964511,1.87001397431729,0
"scdesign3",245,"pca_raw","ok",0.442127055591045,1.49381785289768,2000,0.442127055591045,1.49381785289768,-1.11022302462516e-16
"scdesign3",245,"pca_shiftedlog","ok",0.159075401035792,1.83403882070605,2000,0.159075401035792,1.83403882070605,-5.55111512312578e-17
"scdesign3",246,"pca_libnorm","ok",0.54043743810854,1.3558208759146,2000,0.54043743810854,1.3558208759146,-3.33066907387547e-16
"scdesign3",246,"pca_log","ok",0.24677858844399,1.73576658748348,2000,0.24677858844399,1.73576658748348,0
"scdesign3",246,"pca_raw","ok",0.524910756269922,1.37853435754076,2000,0.524910756269923,1.37853435754076,-5.55111512312578e-16
"scdesign3",246,"pca_shiftedlog","ok",0.422692537205262,1.51961503387501,2000,0.422692537205262,1.51961503387501,1.11022302462516e-16
"scdesign3",247,"pca_libnorm","ok",0.491395053543748,1.42633088230782,2000,0.491395053543747,1.42633088230782,5.55111512312578e-16
"scdesign3",247,"pca_log","ok",0.245863365067091,1.73682081393897,2000,0.245863365067091,1.73682081393897,4.9960036108132e-16
"scdesign3",247,"pca_raw","ok",0.51554223034319,1.39206001258108,2000,0.51554223034319,1.39206001258108,1.11022302462516e-16
"scdesign3",247,"pca_shiftedlog","ok",0.442033422867596,1.49394320793316,2000,0.442033422867597,1.49394320793316,-8.32667268468867e-16
"scdesign3",248,"pca_libnorm","ok",0.363226964267025,1.59596119718867,2000,0.363226964267025,1.59596119718867,5.55111512312578e-17
"scdesign3",248,"pca_log","ok",0.188661493614683,1.80148661542107,2000,0.188661493614683,1.80148661542107,-1.38777878078145e-16
"scdesign3",248,"pca_raw","ok",0.503004115338045,1.40995870104334,2000,0.503004115338044,1.40995870104334,5.55111512312578e-16
"scdesign3",248,"pca_shiftedlog","ok",0.253455949516291,1.72805561309086,2000,0.253455949516291,1.72805561309086,4.44089209850063e-16
"scdesign3",249,"pca_libnorm","ok",0.317335290166649,1.6524705260105,2000,0.317335290166649,1.6524705260105,-3.33066907387547e-16
"scdesign3",249,"pca_log","ok",0.139538134883678,1.85522167421181,2000,0.139538134883678,1.85522167421181,3.05311331771918e-16
"scdesign3",249,"pca_raw","ok",0.476364083815574,1.44725383562722,2000,0.476364083815574,1.44725383562722,3.88578058618805e-16
"scdesign3",249,"pca_shiftedlog","ok",0.24364819944084,1.73936977156574,2000,0.24364819944084,1.73936977156574,0
"scdesign3",250,"pca_libnorm","ok",0.271674075199413,1.70684026762974,2000,0.271674075199413,1.70684026762974,2.22044604925031e-16
"scdesign3",250,"pca_log","ok",0.131511021694313,1.86385512130711,2000,0.131511021694313,1.86385512130711,-1.94289029309402e-16
"scdesign3",250,"pca_raw","ok",0.470436123512276,1.45542279285124,2000,0.470436123512276,1.45542279285124,5.55111512312578e-17
"scdesign3",250,"pca_shiftedlog","ok",0.266229436287188,1.71320817615702,2000,0.266229436287188,1.71320817615702,2.22044604925031e-16
"scdesign3",251,"pca_libnorm","ok",0.446974753953469,1.48731334431791,2000,0.446974753953469,1.48731334431791,5.55111512312578e-17
"scdesign3",251,"pca_log","ok",0.272777829729797,1.70554644647421,2000,0.272777829729797,1.70554644647421,-1.66533453693773e-16
"scdesign3",251,"pca_raw","ok",0.53510441977365,1.36366503251546,2000,0.53510441977365,1.36366503251546,4.44089209850063e-16
"scdesign3",251,"pca_shiftedlog","ok",0.456667898625677,1.47422128783208,2000,0.456667898625677,1.47422128783208,4.44089209850063e-16
"scdesign3",252,"pca_libnorm","ok",0.385598407467733,1.56767546709422,2000,0.385598407467733,1.56767546709422,1.66533453693773e-16
"scdesign3",252,"pca_log","ok",0.323689727050077,1.6447617127717,2000,0.323689727050077,1.6447617127717,-4.44089209850063e-16
"scdesign3",252,"pca_raw","ok",0.514181506367627,1.39401362063987,2000,0.514181506367626,1.39401362063988,6.66133814775094e-16
"scdesign3",252,"pca_shiftedlog","ok",0.477962901969071,1.44504269560581,2000,0.477962901969071,1.44504269560581,2.77555756156289e-16
"scdesign3",253,"pca_libnorm","ok",0.325331284929818,1.64276439585253,2000,0.325331284929818,1.64276439585253,3.33066907387547e-16
"scdesign3",253,"pca_log","ok",0.205082858655067,1.78316251793821,2000,0.205082858655067,1.78316251793821,-4.44089209850063e-16
"scdesign3",253,"pca_raw","ok",0.506077990669287,1.40559170363333,2000,0.506077990669287,1.40559170363333,-1.11022302462516e-16
"scdesign3",253,"pca_shiftedlog","ok",0.276276547537793,1.70143874701643,2000,0.276276547537793,1.70143874701643,1.66533453693773e-16
"scdesign3",254,"pca_libnorm","ok",0.321483868660346,1.64744181243485,2000,0.321483868660346,1.64744181243485,-4.9960036108132e-16
"scdesign3",254,"pca_log","ok",0.211530792110961,1.77591577265257,2000,0.211530792110961,1.77591577265257,-3.33066907387547e-16
"scdesign3",254,"pca_raw","ok",0.490520703609571,1.42755636861096,2000,0.490520703609571,1.42755636861096,-2.77555756156289e-16
"scdesign3",254,"pca_shiftedlog","ok",0.285468469093714,1.69059933858533,2000,0.285468469093714,1.69059933858533,-3.33066907387547e-16
"scdesign3",255,"pca_libnorm","ok",0.257148788631813,1.72377633278588,2000,0.257148788631813,1.72377633278588,1.11022302462516e-16
"scdesign3",255,"pca_log","ok",0.0935936155864025,1.90410754361575,2000,0.0935936155864026,1.90410754361575,-5.55111512312578e-17
"scdesign3",255,"pca_raw","ok",0.45073773887682,1.48224459671564,2000,0.45073773887682,1.48224459671564,1.66533453693773e-16
"scdesign3",255,"pca_shiftedlog","ok",0.115957379427402,1.8804708139959,2000,0.115957379427402,1.8804708139959,-2.22044604925031e-16
"splatter",166,"pca_libnorm","ok",0.0225688583896481,1.97730234573305,3000,0.0219567860199834,1.97792134725324,0.000612072369664651
"splatter",166,"pca_log","ok",0.0276402350024906,1.97216608326734,3000,0.0254611872310102,1.97437464810404,0.00217904777148045
"splatter",166,"pca_raw","ok",0.0397906145827021,1.95980548567178,3000,0.0372147979306456,1.96243237037036,0.00257581665205645
"splatter",166,"pca_shiftedlog","ok",0.0244079214915188,1.97544129602323,3000,0.0228513453282557,1.97701659545057,0.00155657616326315
"splatter",167,"pca_libnorm","ok",0.0818212085209195,1.91643292758091,3000,0.0786459688486105,1.9197437653514,0.00317523967230902
"splatter",167,"pca_log","ok",0.0357424828460766,1.9639322973605,3000,0.0332785153283669,1.96643991484269,0.0024639675177097
"splatter",167,"pca_raw","ok",0.0553499038571513,1.94386223394854,3000,0.0522698556136981,1.94702865349876,0.0030800482434532
"splatter",167,"pca_shiftedlog","ok",0.0722701958448145,1.92637463039273,3000,0.0669524582304419,1.93188772113657,0.00531773761437264
"splatter",168,"pca_libnorm","ok",0.142007256826907,1.85255795393623,3000,0.13636127903728,1.85864329118066,0.00564597778962692
"splatter",168,"pca_log","ok",0.0970635414932871,1.9004593744742,3000,0.0924179098198622,1.90534205871821,0.00464563167342491
"splatter",168,"pca_raw","ok",0.14562330231772,1.848649991407,3000,0.140656442699248,1.85401570360205,0.00496685961847224
"splatter",168,"pca_shiftedlog","ok",0.133844919758853,1.86134905940949,3000,0.128360081469919,1.86723316008481,0.00548483828893445
"splatter",169,"pca_libnorm","ok",0.0576622250482032,1.94148167640264,3000,0.0559005108283617,1.9432956431502,0.00176171421984155
"splatter",169,"pca_log","ok",0.0264980948569909,1.9733240029382,3000,0.0256824300748481,1.97415052103445,0.00081566478214281
"splatter",169,"pca_raw","ok",0.0588690619815024,1.9402380658244,3000,0.0573444764891015,1.94180897465317,0.0015245854924009
"splatter",169,"pca_shiftedlog","ok",0.0305689052805931,1.96919383984351,3000,0.0285124589163686,1.97128135088184,0.00205644636422449
"splatter",170,"pca_libnorm","ok",0.0609987690478289,1.93804151756578,3000,0.0597092274496327,1.9393718287635,0.00128954159819623
"splatter",170,"pca_log","ok",0.0357200655321217,1.96395512623673,3000,0.034010586702929,1.96569520861915,0.00170947882919271
"splatter",170,"pca_raw","ok",0.0697046561921649,1.92903638514968,3000,0.0683670492845395,1.93042270056634,0.00133760690762537
"splatter",170,"pca_shiftedlog","ok",0.0545743317668054,1.94466004045252,3000,0.0529727660929774,1.94630648553307,0.00160156567382805
"splatter",171,"pca_libnorm","ok",0.0800289302799151,1.91830244718614,3000,0.0795429683577087,1.91880903858856,0.000485961922206429
"splatter",171,"pca_log","ok",0.0807891222290466,1.91750971603375,3000,0.0797745309505622,1.9185676626582,0.00101459127848444
"splatter",171,"pca_raw","ok",0.0955634924205699,1.90203733673073,3000,0.0935833291465909,1.90411834805866,0.00198016327397901
"splatter",171,"pca_shiftedlog","ok",0.125727173371149,1.87005115077513,3000,0.124168208742681,1.87171770441733,0.00155896462846847
"splatter",172,"pca_libnorm","ok",0.053304164382297,1.94596591503315,3000,0.0518251455681295,1.94748540886125,0.00147901881416749
"splatter",172,"pca_log","ok",0.0551516270000502,1.94406622623814,3000,0.0531845064640327,1.94608889163467,0.0019671205360175
"splatter",172,"pca_raw","ok",0.0852597507552559,1.91284107990679,3000,0.082758100484872,1.91545493240131,0.0025016502703839
"splatter",172,"pca_shiftedlog","ok",0.0549179037209818,1.94430665922742,3000,0.052482074833121,1.94681064838559,0.00243582888786083
"splatter",173,"pca_libnorm","ok",0.0622118872786666,1.93678921178463,3000,0.0607193852474625,1.93832981172198,0.00149250203120408
"splatter",173,"pca_log","ok",0.0266587064845147,1.97316121339893,3000,0.0261524341419659,1.97367430530778,0.00050627234254879
"splatter",173,"pca_raw","ok",0.0593063147830746,1.93978729268642,3000,0.0576809960502419,1.94146233952633,0.00162531873283267
"splatter",173,"pca_shiftedlog","ok",0.0791241157869037,1.91924556449986,3000,0.0774331073920904,1.92100691576882,0.00169100839481326
"splatter",174,"pca_libnorm","ok",0.0454512816548049,1.95402018243947,3000,0.0439465575304527,1.95555970757177,0.00150472412435217
"splatter",174,"pca_log","ok",0.0169694634047919,1.98295792854534,3000,0.0162570691362018,1.98367631519237,0.000712394268590068
"splatter",174,"pca_raw","ok",0.0457862805113246,1.95367727067566,3000,0.045055092006163,1.95442565271114,0.000731188505161573
"splatter",174,"pca_shiftedlog","ok",0.0372052086770168,1.96244214317058,3000,0.0348187865680268,1.96487273219613,0.00238642210898996
"splatter",175,"pca_libnorm","ok",0.051339580132481,1.94798400390508,3000,0.0510853443862125,1.94824501088933,0.000254235746268539
"splatter",175,"pca_log","ok",0.0129745282035353,1.98698311195286,3000,0.0127666618930424,1.98719232899783,0.000207866310492924
"splatter",175,"pca_raw","ok",0.0467081821141601,1.95273328223374,3000,0.0462099870398376,1.95324346967823,0.000498195074322499
"splatter",175,"pca_shiftedlog","ok",0.0263385301177708,1.97348571809601,3000,0.0242710901976661,1.97557982354785,0.00206743992010473
"splatter",176,"pca_libnorm","ok",0.820287625237975,0.847849927197083,3000,0.816044876945716,0.857799797282056,0.00424274829225901
"splatter",176,"pca_log","ok",0.27923622481664,1.69795615394905,3000,0.277661950090508,1.69980945980365,0.00157427472613153
"splatter",176,"pca_raw","ok",0.694679001360152,1.10511718589451,3000,0.691272005076801,1.11126593563053,0.00340699628335117
"splatter",176,"pca_shiftedlog","ok",0.642347694839823,1.19608077513214,3000,0.582773260594855,1.29186181831517,0.0595744342449677
"splatter",177,"pca_libnorm","ok",0.676005628272876,1.13841006975013,3000,0.674240244419527,1.14150734659129,0.00176538385334857
"splatter",177,"pca_log","ok",0.234527760052838,1.74982540837326,3000,0.231452066650987,1.75333731306787,0.00307569340185063
"splatter",177,"pca_raw","ok",0.499160738460899,1.41539995978395,3000,0.497760290980434,1.41737745010927,0.00140044748046503
"splatter",177,"pca_shiftedlog","ok",0.483341833757871,1.43757875087541,3000,0.445636307562163,1.48911207427492,0.0377055261957078
"splatter",178,"pca_libnorm","ok",0.110043593599011,1.88675001672292,3000,0.109139545382236,1.88770808613807,0.000904048216775422
"splatter",178,"pca_log","ok",0.0900416237009716,1.90783476884035,3000,0.0887824202245533,1.90915434658955,0.00125920347641831
"splatter",178,"pca_raw","ok",0.135781100252005,1.8592674898981,3000,0.134714011044007,1.8604149955921,0.00106708920799778
"splatter",178,"pca_shiftedlog","ok",0.167939146047627,1.82434739449741,3000,0.152182030005861,1.84154062675157,0.0157571160417656
"splatter",179,"pca_libnorm","ok",0.141078128590013,1.85356075855094,3000,0.140720249195422,1.85394687173563,0.000357879394590921
"splatter",179,"pca_log","ok",0.0556416816328652,1.94356200659216,3000,0.0578147746720039,1.9413245224104,-0.00217309303913867
"splatter",179,"pca_raw","ok",0.143107624941279,1.85136962820364,3000,0.14236969837631,1.85216662492735,0.000737926564969432
"splatter",179,"pca_shiftedlog","ok",0.105704081480682,1.89134440916436,3000,0.10009845247598,1.89726281524097,0.00560562900470213
"splatter",180,"pca_libnorm","ok",0.110174490071321,1.88661125823915,3000,0.110101126574536,1.88668902941154,7.33634967845925e-05
"splatter",180,"pca_log","ok",0.0416965848082786,1.95785945889047,3000,0.0417695472171211,1.95778492463588,-7.29624088424974e-05
"splatter",180,"pca_raw","ok",0.0857927892193761,1.91228367224178,3000,0.0853679147264654,1.91272798408298,0.000424874492910718
"splatter",180,"pca_shiftedlog","ok",0.0814826084027345,1.9167862599646,3000,0.0729485827952633,1.92567018692687,0.00853402560747119
"splatter",211,"pca_libnorm","ok",0.260213933174316,1.72021634316813,3000,0.259758662718055,1.72074557942997,0.000455270456261148
"splatter",211,"pca_log","ok",0.340703421423004,1.62394159818264,3000,0.333561832134663,1.63271328513654,0.00714158928834108
"splatter",211,"pca_raw","ok",0.259562369849255,1.72097371293201,3000,0.255725317663788,1.72542711504857,0.00383705218546693
"splatter",211,"pca_shiftedlog","ok",0.338136092283541,1.62710037516615,3000,0.333710764419027,1.63253083962414,0.00442532786451438
"splatter",212,"pca_libnorm","ok",0.517599984793909,1.38910045022826,3000,0.512394691158393,1.39657482268815,0.00520529363551614
"splatter",212,"pca_log","ok",0.587656382260268,1.28427974793614,3000,0.577886227166321,1.29940566850184,0.00977015509394696
"splatter",212,"pca_raw","ok",0.463957386080893,1.46429862243889,3000,0.459001683560404,1.47105175495575,0.00495570252048949
"splatter",212,"pca_shiftedlog","ok",0.600283498891499,1.26446273350938,3000,0.594795602342004,1.27311334555568,0.00548789654949466
"splatter",213,"pca_libnorm","ok",0.252205619458244,1.72950210238873,3000,0.249841468821535,1.73223385393366,0.00236415063670911
"splatter",213,"pca_log","ok",0.348191992252196,1.61469254998938,3000,0.343665582588527,1.62028937836607,0.00452640966366874
"splatter",213,"pca_raw","ok",0.264430233168799,1.71530728072984,3000,0.261583706968092,1.71862304538477,0.0028465262007073
"splatter",213,"pca_shiftedlog","ok",0.355236846496727,1.60594290496677,3000,0.352388078352813,1.6094867773886,0.00284876814391383
"splatter",214,"pca_libnorm","ok",0.184256091179129,1.8063708465549,3000,0.181815055388863,1.80907152386094,0.00244103579026644
"splatter",214,"pca_log","ok",0.198303840255177,1.79074974214134,3000,0.193528662550078,1.79607498445908,0.00477517770509903
"splatter",214,"pca_raw","ok",0.193292897864341,1.79633749850707,3000,0.19063226047697,1.79929735121578,0.00266063738737093
"splatter",214,"pca_shiftedlog","ok",0.20942611174921,1.77828444097202,3000,0.206763497853279,1.781276510985,0.00266261389593056
"splatter",215,"pca_libnorm","ok",0.242632038536041,1.74053780362733,3000,0.23963930100598,1.74397327845815,0.00299273753006141
"splatter",215,"pca_log","ok",0.126142696861997,1.86960669996446,3000,0.124022447924283,1.87187344879478,0.00212024893771416
"splatter",215,"pca_raw","ok",0.188925265541333,1.80119375355198,3000,0.187129303103971,1.80318684211707,0.00179596243736208
"splatter",215,"pca_shiftedlog","ok",0.179983902060887,1.81109480474006,3000,0.175837761450243,1.81566763318594,0.00414614061064444
"splatter",216,"pca_libnorm","ok",0.885788209044973,0.675904700250049,3000,0.881648387428394,0.688045383885702,0.00413982161657889
"splatter",216,"pca_log","ok",0.770364842441831,0.958405253654568,3000,0.760992075484108,0.977768734447757,0.00937276695772293
"splatter",216,"pca_raw","ok",0.69188026042572,1.11017068881191,3000,0.688483315479308,1.11627359463653,0.00339694494641207
