"mean_abs_log2fc","p90_abs_log2fc","n_groups","status","error_msg","file_path"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00114.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00115.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00116.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00117.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00118.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00119.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00120.rds"
0.0937744742632187,0.235058833172609,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00121.rds"
0.0937744742632187,0.235058833172609,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00122.rds"
0.0937744742632187,0.235058833172609,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00123.rds"
0.0937744742632187,0.235058833172609,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00124.rds"
0.0937744742632187,0.235058833172609,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00125.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00126.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00127.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00128.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00129.rds"
0.31081181866246,0.772797700021235,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00130.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00131.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00132.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00133.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00134.rds"
0.694321454590945,1.65562459977066,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00135.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00136.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00137.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00138.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00139.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00140.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00141.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00142.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00143.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00144.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00145.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00146.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00147.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00148.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00149.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00150.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00151.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00152.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00153.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00154.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00155.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00156.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00157.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00158.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00159.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00160.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00161.rds"
