"pre_pca_signal_fraction","post_pca_signal_fraction","ratio","over_smoothing_flag","status","error_msg","method","file_path","target_band","mean_abs_log2fc"
0.0426528548628591,0.0492757916568032,1.15527534593496,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00082.rds","0.25",0.252166489337209
0.0330867469494325,0.0744232795963318,2.24933807213127,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00082.rds","0.25",0.252166489337209
0.0386075486412986,0.0643128555972144,1.66581038839692,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00082.rds","0.25",0.252166489337209
0.0440019330971912,0.0459452137484309,1.04416352906468,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00083.rds","0.25",0.252166489337209
0.0368051467997524,0.0412176295179113,1.11988765435894,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00083.rds","0.25",0.252166489337209
0.0272742301285403,0.0530976028761405,1.94680482733692,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00083.rds","0.25",0.252166489337209
0.0322572819404921,0.0493756777983488,1.53068314588429,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00083.rds","0.25",0.252166489337209
0.0245917277235885,0.0245584529431726,0.998646911644848,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00084.rds","0.25",0.252166489337209
0.0262916274272262,0.0270975744972444,1.03065413399186,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00084.rds","0.25",0.252166489337209
0.0231731707980282,0.0371707628776955,1.60404302033878,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00084.rds","0.25",0.252166489337209
0.0244370653606838,0.0261748625137197,1.07111316876173,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00084.rds","0.25",0.252166489337209
0.0201849011605862,0.0203188586641661,1.00663652016496,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00085.rds","0.25",0.252166489337209
0.0205509241216867,0.0206370446331664,1.00419059069898,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00085.rds","0.25",0.252166489337209
0.0187546064462103,0.0227963353622802,1.21550593064493,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00085.rds","0.25",0.252166489337209
0.0207343245552833,0.0226582158376304,1.09278774802707,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00085.rds","0.25",0.252166489337209
0.161507418228757,0.193262412450378,1.19661631998008,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00186.rds","0.25",0.21257497207368
0.149172024573932,0.217381036507783,1.45725069515327,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00186.rds","0.25",0.21257497207368
0.0546516011038604,0.290005781059893,5.30644620106854,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00186.rds","0.25",0.21257497207368
0.0913471989907771,0.356107297528279,3.89839317967739,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00186.rds","0.25",0.21257497207368
0.099960380086063,0.115194701273933,1.1524035940515,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00187.rds","0.25",0.21257497207368
0.0898841585328462,0.122445012024374,1.36225352746257,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00187.rds","0.25",0.21257497207368
0.0385808492442872,0.216542072387287,5.61268288876122,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00187.rds","0.25",0.21257497207368
0.0594266229569554,0.20112965094724,3.38450413197674,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00187.rds","0.25",0.21257497207368
0.0600353036468091,0.066832314687552,1.11321690118751,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00188.rds","0.25",0.21257497207368
0.0531518710790733,0.0679337760750892,1.27810695457974,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00188.rds","0.25",0.21257497207368
0.0253831663888973,0.114318712267532,4.5037215025126,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00188.rds","0.25",0.21257497207368
0.0369643899622707,0.0938407013995511,2.53867848205621,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00188.rds","0.25",0.21257497207368
0.0328496101066828,0.0355443924143385,1.08203392061288,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00189.rds","0.25",0.21257497207368
0.0287579663425099,0.0350349143603966,1.21826814675028,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00189.rds","0.25",0.21257497207368
0.0156463163383217,0.0569883525770605,3.64228559264662,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00189.rds","0.25",0.21257497207368
0.0210967087080242,0.0426160211733734,2.02003173875004,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00189.rds","0.25",0.21257497207368
0.0184707366639761,0.0193682675370761,1.04859204532164,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00190.rds","0.25",0.21257497207368
0.0154481013765285,0.0175996431864743,1.13927548489647,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00190.rds","0.25",0.21257497207368
0.00922786897758621,0.0196238288899023,2.12658295621308,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00190.rds","0.25",0.21257497207368
0.0117954175698363,0.0119869365041753,1.01623672355854,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00190.rds","0.25",0.21257497207368
0.114485358625581,0.138091654597104,1.20619489037657,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00191.rds","0.50",0.479589575871244
0.101634245356069,0.156247102010235,1.53734699817797,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00191.rds","0.50",0.479589575871244
0.028138977608454,0.149848373817788,5.32529560607662,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00191.rds","0.50",0.479589575871244
0.0466804965554111,0.202591052360016,4.33995067125163,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00191.rds","0.50",0.479589575871244
0.0787781524720087,0.0925402222631514,1.17469399013937,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00192.rds","0.50",0.479589575871244
0.0685858515554535,0.100341652107522,1.46300803783698,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00192.rds","0.50",0.479589575871244
0.0199998420772854,0.101892466660484,5.09466356117918,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00192.rds","0.50",0.479589575871244
0.0320389387927959,0.116582959240955,3.63878966138446,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00192.rds","0.50",0.479589575871244
0.055470711792074,0.0650724352836448,1.17309537197867,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00193.rds","0.50",0.479589575871244
0.0442865655957284,0.0612177452358964,1.3823096104296,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00193.rds","0.50",0.479589575871244
0.0125845483212876,0.0437254233997308,3.47453260009072,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00193.rds","0.50",0.479589575871244
0.0194778553733171,0.0498208343905264,2.55781929969439,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00193.rds","0.50",0.479589575871244
