"timestamp","file_path","out_path","status","nv_used","runtime_sec","msg"
"2026-07-26 19:52:11.699144","data/real/baron/baron_harmonized.rds","data/processed/pca_shiftedlog/real/baron/baron_harmonized_shiftedlogpca.rds","done",30,4.83668255805969,""
"2026-07-26 19:52:14.332747","data/real/muraro/muraro_harmonized.rds","data/processed/pca_shiftedlog/real/muraro/muraro_harmonized_shiftedlogpca.rds","done",30,2.35734438896179,""
"2026-07-26 19:52:32.469878","data/real/pbmc68k/pbmc68k_harmonized.rds","data/processed/pca_shiftedlog/real/pbmc68k/pbmc68k_harmonized_shiftedlogpca.rds","done",30,17.0325803756714,""
"2026-07-26 19:52:35.88812","data/real/segerstolpe/segerstolpe_harmonized.rds","data/processed/pca_shiftedlog/real/segerstolpe/segerstolpe_harmonized_shiftedlogpca.rds","done",30,3.12205719947815,""
"2026-07-26 19:53:23.372426","data/real/tabula_sapiens_lung/tabula_sapiens_lung_harmonized.rds","data/processed/pca_shiftedlog/real/tabula_sapiens_lung/tabula_sapiens_lung_harmonized_shiftedlogpca.rds","done",30,46.4161839485168,""
"2026-07-26 19:53:59.066019","data/real/tasic2018/tasic2018_harmonized.rds","data/processed/pca_shiftedlog/real/tasic2018/tasic2018_harmonized_shiftedlogpca.rds","done",30,34.9530229568481,""
"2026-07-26 19:53:59.3778","data/simulated/sce/scdesign3/scdesign3_sce_run_00001.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00001_shiftedlogpca.rds","done",30,0.0393691062927246,""
"2026-07-26 19:53:59.658945","data/simulated/sce/scdesign3/scdesign3_sce_run_00002.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00002_shiftedlogpca.rds","done",30,0.0456554889678955,""
"2026-07-26 19:53:59.935355","data/simulated/sce/scdesign3/scdesign3_sce_run_00003.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00003_shiftedlogpca.rds","done",30,0.0372121334075928,""
"2026-07-26 19:54:00.211018","data/simulated/sce/scdesign3/scdesign3_sce_run_00004.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00004_shiftedlogpca.rds","done",30,0.0356028079986572,""
"2026-07-26 19:54:00.482019","data/simulated/sce/scdesign3/scdesign3_sce_run_00005.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00005_shiftedlogpca.rds","done",30,0.0373556613922119,""
"2026-07-26 19:54:00.785259","data/simulated/sce/scdesign3/scdesign3_sce_run_00006.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00006_shiftedlogpca.rds","done",30,0.0648913383483887,""
"2026-07-26 19:54:01.082818","data/simulated/sce/scdesign3/scdesign3_sce_run_00007.rds","data/processed/pca_shiftedlog/simulated/scdesign3/scdesign3_sce_run_00007_shiftedlogpca.rds","done",30,0.0608992576599121,""
